지역,상호,주소,상표,전화번호,셀프여부,고급휘발유,휘발유,경유,실내등유
인천광역시,임학주유소(셀프),인천 계양구 경명대로 1161 (임학동),SK에너지,032-548-5189,Y,-,1567,1597,-
인천광역시,자월주유소,인천 옹진군 자월면 자월동로 38,SK에너지,032-435-5399,N,-,1645,1750,1500
인천광역시,장봉주유소,인천 옹진군 북도면 장봉로 467,자가상표,032-751-0307,N,-,1820,1900,-
인천광역시,장수셀프주유소,인천 부평구 백범로 502,SK에너지,032-421-5547,Y,-,1557,1597,-
인천광역시,장안주유소,인천 미추홀구 독배로492번길 42 (숭의동),S-OIL,032-888-0110,Y,1748,1545,1597,1550
인천광역시,점보주유소,인천 서구 장고개로 244,GS칼텍스,032-583-0651,N,-,1557,1627,1500
인천광역시,정해주유소,인천광역시 남동구  인주대로 696 (구월동),S-OIL,032-472-5104,Y,1707,1577,1587,1550
인천광역시,제물포하이웨이주유소,인천 미추홀구 경인로 194,현대오일뱅크,032-875-5459,Y,1897,1597,1597,1600
인천광역시,제일주유소,인천 부평구  장제로 151 (부평동),SK에너지,032-501-5001,Y,-,1567,1539,-
인천광역시,좋은주유소,인천 남동구 앵고개로 676  (고잔동),GS칼텍스,032-432-4430,Y,-,1589,1659,1550
인천광역시,주식회사 인에너지,인천 부평구 경원대로 1091,S-OIL,032-431-4081,Y,-,1495,1545,-
인천광역시,주식회사 청라국제도시주유소,인천 서구 경제로 70(청라동),GS칼텍스,032-564-5185,Y,1827,1569,1659,-
인천광역시,지에스칼텍스(주) 인천국제공항점,인천 중구 영종해안남로 545,GS칼텍스,032-743-5225,Y,1833,1653,1744,1459
인천광역시,지에스칼텍스(주)계산신도시주유소,인천 계양구 봉오대로 942,GS칼텍스,032-543-8951,Y,1745,1535,1599,1499
인천광역시,지에스칼텍스(주)국제공항터미널점,인천 중구 공항동로465번길 9,GS칼텍스,032-742-8681,N,1833,1653,1744,1459
인천광역시,지에스칼텍스(주)메트로다솜주유소,인천 남동구 논고개로 253 (도림동),GS칼텍스,032-442-5189,Y,-,1513,1587,-
인천광역시,지에스칼텍스(주)부흥로주유소,인천 부평구 장제로 200,GS칼텍스,032-523-5133,Y,1702,1547,1597,1499
인천광역시,지에스칼텍스(주)선학로주유소,인천 연수구 경원대로 515 (선학동),GS칼텍스,032-815-5189,N,1704,1519,1597,1499
인천광역시,지에스칼텍스(주)송도국제도시주유소,인천 연수구 하모니로 128 (송도동),GS칼텍스,032-833-5145,Y,1797,1587,1667,-
인천광역시,지에스칼텍스(주)신부평주유소,인천 부평구 평천로 429 (삼산동),GS칼텍스,032-526-8781,Y,1702,1547,1597,1499
인천광역시,지에스칼텍스(주)연수시티주유소,인천 연수구 먼우금로 200 (연수동),GS칼텍스,032-816-5145,Y,1729,1569,1699,-
인천광역시,지에스칼텍스(주)오일주유소,인천 남동구 호구포로 806 (구월동),GS칼텍스,032-468-0257,Y,1740,1557,1587,1499
인천광역시,지에스칼텍스(주)청능대로주유소,인천 남동구 청능대로 542 (고잔동),GS칼텍스,032-432-0241,Y,1741,1558,1628,1499
인천광역시,지에스칼텍스㈜ 논현신도시주유소,인천 남동구 청능대로 469 (고잔동),GS칼텍스,032-424-5145,Y,1741,1558,1628,1499
인천광역시,창신주유소,인천광역시 서구  고산로 35,GS칼텍스,032-563-4478,Y,-,1532,1593,1500
인천광역시,청라셀프주유소,인천 서구 경명대로 284(경서동),알뜰주유소,032-565-5185,Y,-,1529,1599,1500
인천광역시,청라에너지,인천 서구 봉수대로 690 (연희동),SK에너지,032-562-7728,Y,-,1547,1607,1500
인천광역시,최고주유소,인천 미추홀구 석정로 498,SK에너지,032-433-8511,Y,-,1557,1597,-
인천광역시,크로바주유소,인천 연수구 한나루로 92 (옥련동),S-OIL,032-834-8500,Y,-,1528,1587,1450
인천광역시,탑self주유소,인천 미추홀구 송림로 217 (도화동),알뜰주유소,032-765-5188,Y,-,1515,1539,-
인천광역시,태성주유소,인천 중구 운중로 125,S-OIL,032-752-0051,Y,-,1588,1668,1450
인천광역시,태평양주유소,인천 강화군 하점면 강화서로 557,SK에너지,032-932-4109,N,-,1569,1679,1400
인천광역시,태평주유소,인천 서구 서곶로 259,S-OIL,032-561-0387,Y,-,1529,1599,-
인천광역시,토마토주유소(오류점),인천 계양구 장제로 1456  (오류동),S-OIL,032-552-5189,Y,-,1555,1595,-
인천광역시,통일주유소,인천 미추홀구 인주대로 189,SK에너지,032-868-0051,Y,-,1597,1597,1550
인천광역시,파란들주유소,인천 서구 봉수대로 181 (가좌동),GS칼텍스,032-578-5188,Y,-,1496,1545,1450
인천광역시,푸른주유소,인천 부평구 경원대로 1049 (십정동),SK에너지,032-582-6888,Y,-,1516,1545,-
인천광역시,하은상사주유소,인천 강화군 길상면 해안동로 75,GS칼텍스,032-937-9914,Y,-,1524,1584,1270
인천광역시,하이웨이주유소,인천 부평구 부평대로 222,S-OIL,032-505-5104,Y,1717,1527,1587,-
인천광역시,하이웨이주유소,인천 남동구 호구포로 622 (수산동),현대오일뱅크,032-467-5188,Y,1699,1509,1547,1500
인천광역시,하점주유소,인천 강화군 하점면 강화대로 909,현대오일뱅크,032-934-5189,N,-,1578,1688,1400
인천광역시,학익셀프주유소,인천 미추홀구 소성로 154 (학익동),GS칼텍스,032-874-2929,Y,-,1549,1587,1600
인천광역시,한국2주유소,인천 중구 축항대로212번길 4,SK에너지,032-889-7708,N,-,1517,1567,-
인천광역시,한국3주유소,인천 중구 서해대로418번길 70 (신흥동3가),SK에너지,032-881-8833,Y,-,-,-,-
인천광역시,한국주유소,인천 중구 축항대로 275,SK에너지,032-888-2411,N,-,1517,1567,-
인천광역시,한국주유소,인천 강화군 선원면 중앙로 445,자가상표,032-933-8700,N,-,1647,1669,1350
인천광역시,한밭산업㈜ 청라주유소,인천 서구 중봉대로 148,GS칼텍스,032-575-5261,Y,-,1496,1545,-
인천광역시,한사랑주유소,인천 남동구 인주대로 774 (구월동),SK에너지,032-462-5429,N,-,1577,1587,-
인천광역시,해명주유소,인천 강화군 삼산면 삼산남로 536,SK에너지,032-932-5225,N,-,1567,1657,1350
인천광역시,허브제1주유소,인천 중구 백운로 264 (운북동),GS칼텍스,032-751-5145,Y,-,1598,1668,1450
인천광역시,허브제2주유소,인천 중구 영종대로 283 (운서동),GS칼텍스,032-752-5189,Y,-,1598,1668,-
인천광역시,현대오일뱅크 고잔주유소,인천 남동구 논현고잔로 156 (고잔동),현대오일뱅크,032-446-4000,Y,-,1538,1618,1600
인천광역시,현대오일뱅크(주) 하이웨이주유소,인천 중구 축항대로 216 (항동7가),현대오일뱅크,032-889-5145,N,-,1547,1617,1450
인천광역시,현대오일뱅크(주)직영 계양IC셀프주유소,인천 계양구 서부간선로 250  (박촌동),현대오일뱅크,032-552-5185,Y,1849,1538,1587,-
인천광역시,현대오일뱅크(주)직영 광장셀프주유소,인천 남동구 남동대로 462 (남촌동),현대오일뱅크,032-471-5189,Y,1898,1518,1554,1500
인천광역시,현대오일뱅크(주)직영 보령주유소,인천 서구 심곡로 209 (연희동),현대오일뱅크,032-562-5189,N,-,1547,1587,1450
인천광역시,현대오일뱅크(주)직영 싸이클셀프주유소,인천 부평구 경인로 1195 (구산동),현대오일뱅크,032-502-7771,Y,1747,1527,1597,1500
인천광역시,현대오일뱅크(주)직영 유화셀프주유소,인천 계양구 아나지로 240 (효성동),현대오일뱅크,032-553-5189,Y,1889,1547,1607,1550
인천광역시,현대오일뱅크(주)직영 인천대교주유소,인천 연수구 아암대로 815 (동춘동),현대오일뱅크,032-833-7020,N,1998,1657,1739,1600
인천광역시,현대오일뱅크(주)직영북인천ic셀프주유소,인천 서구 중봉대로 799,현대오일뱅크,032-568-0151,Y,-,1542,1622,-
인천광역시,현대오일뱅크㈜ 논현주유소,인천 남동구 소래로 233,현대오일뱅크,032-428-5151,Y,1907,1528,1598,-
인천광역시,현대오일뱅크㈜ 수인주유소,인천 남동구 백범로 255 (구월동),현대오일뱅크,032-466-7001,N,1829,1543,1593,-
인천광역시,현대오일뱅크㈜직영 가정셀프주유소,인천 서구 봉수대로 541 (원창동),현대오일뱅크,032-571-8201,Y,1829,1528,1598,-
인천광역시,현대오일뱅크㈜직영 공단1주유소,인천 남동구 남동대로 367 (남촌동),현대오일뱅크,032-812-4162,N,1829,1598,1637,1550
인천광역시,현대오일뱅크㈜직영 공단2주유소,인천 남동구 앵고개로 463 (고잔동),현대오일뱅크,032-817-8781,N,1829,1617,1698,1550
인천광역시,현대오일뱅크㈜직영 만수동셀프주유소,인천 남동구 구월로 371 (만수동),현대오일뱅크,032-464-6993,Y,1829,1528,1588,1500
인천광역시,현대오일뱅크㈜직영 미추홀셀프주유소,인천광역시 남구  인주대로 394 (주안8동),현대오일뱅크,032-422-6152,Y,1789,1597,1597,1580
인천광역시,현대오일뱅크㈜직영 부평공단셀프주유소,인천 부평구 부평대로 262 (갈산동),현대오일뱅크,032-502-1006,Y,1737,1537,1597,-
인천광역시,현대오일뱅크㈜직영 송내IC주유소,인천 부평구 경인로 1151 (일신동),현대오일뱅크,032-502-4683,N,-,1537,1637,1555
인천광역시,현대오일뱅크㈜직영 송도셀프주유소,인천 연수구 송도과학로 13 (송도동),현대오일뱅크,032-219-5151,Y,1787,1587,1667,-
인천광역시,현대오일뱅크㈜직영 송도팰리스셀프주유소,인천 연수구 아트센터대로 198 (송도동),현대오일뱅크,032-858-5182,Y,1787,1587,1667,-
인천광역시,현대오일뱅크㈜직영 신공항주유소,인천 중구 신도시남로141번길 6 (운서동),현대오일뱅크,032-752-1588,N,1929,1584,1664,1500
인천광역시,현대오일뱅크㈜직영 영종셀프주유소,인천 중구 자연대로 55 (중산동),현대오일뱅크,032-746-5189,Y,-,1584,1664,-
인천광역시,현대오일뱅크㈜직영 인천셀프주유소,인천 미추홀구 송림로 328 (도화동),현대오일뱅크,032-864-7565,Y,1789,1597,1597,-
인천광역시,현대주유소,인천 부평구 마장로 144 (산곡동),현대오일뱅크,032-512-3939,N,-,1597,1667,1600
인천광역시,현대주유소,인천 남동구 백범로 85,GS칼텍스,032-461-2277,Y,1795,1567,1597,-
인천광역시,화도주유소,인천 강화군 화도면 가능포로 37,현대오일뱅크,032-937-6829,N,-,1598,1688,1290
인천광역시,황금주유소,인천 미추홀구 소성로 253 (학익동),SK에너지,032-872-1515,Y,-,1546,1587,-
전라남도,(유)가온주유소,전남 강진군 마량면 청자로 2281,S-OIL,061-432-7678,N,-,1570,1710,1450
전라남도,(유)고속주유소,전남 무안군 무안읍 영산로 3085,SK에너지,061-453-0500,N,-,1515,1615,1350
전라남도,(유)대성주유소,전남 목포시 청호로 57,알뜰주유소,061-245-4005,Y,-,1535,1585,1400
전라남도,(유)대한민국만세 복합물류,전남 여수시 율촌면 여순로 1065,S-OIL,061-684-0005,N,-,1578,1698,1600
전라남도,(유)동화주유소,전남 목포시 산정로 326,현대오일뱅크,061-279-5952,Y,-,1555,1595,1400
전라남도,(유)목포IC주유소,전남 목포시 영산로 834 (대양동),S-OIL,061-282-5140,N,-,1573,1655,1400
전라남도,(유)무안IC주유소,전남 함평군 엄다면 영산로 3189,GS칼텍스,061-323-5149,N,-,1559,1599,1400
전라남도,(유)무안으뜸주유소,전남 무안군 현경면 장군로 482,SK에너지,061-453-6425,N,-,1599,1699,1400
전라남도,(유)비치주유소,전남 목포시 고하대로 682 (산정동),SK에너지,061-276-3800,N,-,1639,1699,-
전라남도,(유)삼거리주유소,전남 무안군 청계면 영산로 2120,S-OIL,061-452-5745,N,-,1535,1595,1350
전라남도,(유)삼삼주유소,전남 무안군 현경면 송마로 473,S-OIL,061-452-0033,Y,-,1559,1649,1320
전라남도,(유)상아주유소,전남 무안군 삼향읍 삼일로 232,GS칼텍스,061-282-1704,N,-,1549,1719,1350
전라남도,(유)서영암주유소,전남 영암군 삼호읍 대불로 410,S-OIL,061-464-6006,N,-,1547,1697,-
전라남도,(유)신도시주유소,전남 나주시 금천면 빛가람장성로 2045,알뜰주유소,061-331-5149,Y,-,1545,1555,-
전라남도,(유)신코끼리주유소,전남 진도군 진도읍 남동1길 31,SK에너지,061-544-5152,N,-,1690,1790,1400
전라남도,(유)안전에너지주유소,전남 나주시 나주서부로 97,SK에너지,061-332-5182,N,-,1569,1619,1450
전라남도,(유)영산호현대 주유소,전남 영암군 삼호읍 녹색로 603,현대오일뱅크,061-461-5189,Y,1769,1559,1629,-
전라남도,(유)영신유통 영신주유소,전남 여수시 신월로 762 (봉산동),GS칼텍스,061-641-3030,N,-,1599,1759,1600
전라남도,(유)월산주유소,전남 담양군 월산면 담장로 335,GS칼텍스,061-381-5110,N,-,1579,1699,1400
전라남도,(유)유달주유소,전남 무안군 삼일로 554,GS칼텍스,061-281-7501,N,-,1549,1659,1350
전라남도,(유)펑펑주유소,전남 목포시 삼학로 100,SK에너지,061-244-9944,N,-,1615,1755,-
전라남도,(유)학동,전남 해남군 해남읍 명량로 2994,SK에너지,061-535-1307,N,-,1569,1659,1450
전라남도,(유)해양주유소,전남 영암군 삼호읍 녹색로 1397,S-OIL,061-464-0296,N,-,1569,1739,1475
전라남도,(유)행촌 청죽주유소,전남 장흥군 장흥읍 흥성로 70,SK에너지,061-863-5396,N,-,1558,1658,1450
전라남도,(유)현경주유소,전남 무안군 현경면 현해로 105,현대오일뱅크,061-452-2027,N,-,1579,1699,1400
전라남도,(주) 대창석유직영태인주유소,전남 광양시 백운1로 107 (태인동),SK에너지,061-792-3105,N,-,1709,1859,1500
전라남도,(주)경성에너지 현월주유소,전남 광양시 광양읍 제철로 187,자가상표,061-761-5144,N,-,1560,1790,-
전라남도,(주)고향주유소,전남 광양시 백운로 1027 (성황동),SK에너지,061-792-6060,N,-,1578,1688,-
전라남도,(주)광남주유소,전남 광양시 백운1로 176 (태인동),SK에너지,061-792-5555,N,-,1699,1789,1550
전라남도,(주)금구주유소,전남 나주시 금천면 영산로 5848,SK에너지,061-337-5155,N,-,1526,1595,1400
전라남도,(주)남부지엔씨 직영주유소,전남 화순군 능주면 화보로 3552,SK에너지,061-373-3876,N,-,1569,1639,1500
전라남도,(주)남악천년주유소,전남 무안군 삼향읍 남악로250번길 4,SK에너지,061-277-5189,Y,-,1589,1699,-
전라남도,(주)남현주유소,전남 나주시 금천면 빛가람장성로 2055,GS칼텍스,061-332-5188,Y,-,1555,1555,-
전라남도,(주)대교에너지,전남 광양시 강변로 76 (광영동),GS칼텍스,061-794-2688,N,-,1539,1578,-
전라남도,(주)대창석유직영 남창주유소,전남 해남군 북평면 현산북평로 1139,SK에너지,061-533-6760,N,-,1599,1685,-
전라남도,(주)대창석유직영 삼학주유소,전남 목포시 영산로 668 (석현동),SK에너지,061-283-5671,Y,-,1535,1595,1500
전라남도,(주)덕양주유소,전남 여수시 소라면 무선로 445,현대오일뱅크,061-666-0444,N,-,1549,1639,-
전라남도,(주)명진주유소,전남 여수시 소라면 여순로 198,GS칼텍스,061-691-5717,N,-,1539,1645,1400
전라남도,(주)미래에너지,전남 순천시 해룡면 인덕로 114,현대오일뱅크,061-724-5185,N,-,1559,1689,1600
전라남도,(주)상암주유소,전남 여수시 상암로 654 (상암동),GS칼텍스,061-685-3163,N,-,1569,1679,1450
전라남도,(주)새한주유소,전남 영광군 영광읍 함영로 3455,SK에너지,061-352-0105,N,-,1515,1660,1450
전라남도,(주)시원 태양주유소,전남 광양시 백운로 965,GS칼텍스,061-791-5188,Y,-,1578,1668,-
전라남도,(주)에스피씨삼립황전(전주)주유소,전남 순천시 황전면 순천완주고속도로 28,알뜰(ex),061-782-1701,Y,-,1505,1587,-
전라남도,(주)여수중앙주유소,전라남도 여수시  소호로 622 (학동),GS칼텍스,061-684-4777,Y,1835,1599,1669,-
전라남도,(주)여정 광양만주유소,전남 광양시 옥곡면 강변로 281,알뜰주유소,061-772-1868,Y,-,1538,1558,-
전라남도,(주)우방환경 주유소,전남 여수시 소라면 화양로 1818,GS칼텍스,061-681-7720,Y,-,1589,1639,-
전라남도,(주)장성보해주유소,전남 장성군 장성읍 단풍로 111,SK에너지,061-394-5188,N,-,1569,1669,1500
전라남도,(주)정오알뜰주유소,전남 순천시 해룡면 여순로 1574,알뜰주유소,061-723-5252,Y,-,1517,1624,1370
전라남도,(주)좋은주유소,전남 해남군 해남읍 명량로 2904,S-OIL,061-535-8900,N,-,1567,1657,1450
